Student_ID,Full_Name,CGPA,Soft_Skills_Score,Technical_Skills,Leadership_Score,Experience_Years,No_of_Internships,Projects,Live_Backlogs,No_of_Certifications,Programming_Language,Gender,Branch,Year_of_Passing,Placement_Status,Company_Name
S2073,Alex Wilson,5.21046594818181,3.816166547922834,3.6524201363421334,3.6654510275943855,1.0327412115457673,1,0,2,1,JavaScript,Female,ECE,2020,Not Placed,None
S2074,John Davis,5.089369673667069,3.439866283876592,4.701431583560366,3.9200662461706877,0.9011145912953793,1,0,2,2,Java,Female,ECE,2021,Not Placed,None
S2075,Sarah Wilson,9.938611948680158,6.379014544324328,7.479183545667103,6.449822135990306,0.5379632587888568,1,5,3,2,Java,Male,IT,2021,Not Placed,None
S2076,Sarah Smith,7.138865668679312,8.794860702505224,8.229360805267818,5.065546708680506,1.482329038798858,3,1,2,4,Python,Female,IT,2022,Not Placed,None
S2077,Jane Wilson,6.921633235798408,9.52060356031056,9.474762555533726,7.658566388655321,1.6018222415669934,4,2,2,1,C#,Female,ME,2022,Placed,IBM
S2078,Emma Jones,8.39823641346535,1.9531522396338188,7.2618015501829705,5.368201404262814,1.9433450437534046,3,1,2,4,C#,Female,EEE,2020,Not Placed,None
S2079,John Williams,6.091269439325321,2.3934575133794787,4.883971666091207,6.379314885383193,1.1454065387444927,0,6,0,4,C++,Male,CS,2020,Not Placed,None
S2080,Sarah Wilson,9.749805919751127,9.502626329047716,5.227315897977817,4.052154002126281,0.20099802180850607,0,1,0,4,Python,Male,EEE,2022,Placed,Amazon
S2081,David Jones,8.93172507207776,7.628817055013133,5.603747812948498,6.4594907903280365,0.38277857884460137,1,1,2,2,C#,Female,EEE,2020,Not Placed,None
S2082,Lisa Brown,5.4470550115612975,8.946944423467958,6.5815462452466456,6.941007604873219,1.8622309148412546,2,7,0,4,JavaScript,Female,IT,2020,Placed,Oracle
S2083,Mike Miller,7.087903878924642,2.8236937072180885,6.902209658445519,3.269464424080723,1.0532625834467466,1,5,1,2,Python,Female,ME,2022,Not Placed,None
S2084,Emma Davis,9.395591537810823,6.288272839984617,8.12045237986214,4.257288973623558,1.786701405923886,2,5,2,0,Python,Male,EEE,2021,Placed,Google
S2085,Sarah Davis,9.72366011145705,7.310256349757263,6.525150420644581,8.311301556541517,0.8372266808496017,3,6,1,1,C#,Male,EEE,2020,Placed,Oracle
S2086,Alex Brown,7.337007556249349,7.121006969022754,7.049360089884649,2.385399174398784,0.7897734247824454,0,6,3,0,Java,Female,ECE,2023,Not Placed,None
S2087,Alex Smith,8.067056946053539,4.673365217800283,6.708223757113011,5.76195665658236,1.3091397718643545,2,7,1,4,Python,Female,CS,2022,Placed,Facebook
S2088,Jane Davis,5.835169730460376,1.1385540252217763,4.861077841222287,3.42067380564883,2.041053048813225,3,5,3,2,Java,Male,ME,2020,Not Placed,None
S2089,John Johnson,9.955843130684883,6.246334511238368,6.478669874029293,5.350953520291959,0.14641499734456126,0,1,2,1,C++,Male,CS,2020,Not Placed,None
S2090,David Brown,6.158358506917217,3.2779138526164786,4.5301560402449415,5.5894394311915905,0.860668345513864,2,2,3,3,C++,Female,IT,2022,Not Placed,None
S2091,Jane Wilson,9.713658870675628,5.052288215286013,4.790385463039605,3.562070516029476,0.8598074708305197,1,0,3,1,C#,Male,EEE,2023,Not Placed,None
S2092,Jane Jones,8.248233244961842,9.618229135754357,5.513575777718831,5.369965517145268,1.5487622131299132,1,4,1,1,C++,Female,EEE,2023,Placed,IBM
S2093,Jane Jones,8.038683974394296,4.591317858781912,4.88898796189674,6.532687524148066,1.6583249726058504,1,0,1,4,C#,Female,CS,2022,Not Placed,None
S2094,Jane Jones,7.563442555082543,8.55821445997984,9.759309872748176,7.66355826434282,2.239086929390442,3,6,1,0,C#,Male,IT,2023,Placed,Microsoft
S2095,Mike Brown,6.153349058588793,2.6968654517432604,7.373327188481793,6.259314633656875,1.6887902296877824,1,6,2,0,Java,Female,ECE,2020,Not Placed,None
S2096,Lisa Johnson,5.882640160027542,7.052144482225259,5.944676430631819,4.714392064086487,1.0089126337665317,4,0,2,3,Java,Female,ECE,2023,Not Placed,None
S2097,David Miller,6.102431045350877,9.793062589950491,6.053431140989364,3.8329022429494612,0.07156251218080806,0,4,1,4,C++,Female,EEE,2020,Not Placed,None
S2098,Alex Miller,5.932191310721272,1.917037907856431,6.488428509209877,4.1200146759599345,0.971410228736383,3,1,2,1,Java,Female,EEE,2021,Not Placed,None
S2099,Lisa Brown,8.897922367833766,1.074879480044728,7.345940013533683,5.349579885591773,0.7732931451554097,1,2,2,0,Python,Female,ME,2023,Not Placed,None
S2100,John Miller,6.7506262958336505,4.902245133693529,3.3036059723385796,1.9935816600503187,1.244877046480438,0,2,3,0,JavaScript,Female,CS,2021,Not Placed,None
S2101,John Jones,5.289213382816982,1.8336293474623049,3.3094648585061095,2.2351209309526605,1.8389842930032207,2,0,3,2,Python,Female,EEE,2022,Not Placed,None
S2102,Alex Wilson,9.845513150704058,7.7354591470860825,8.995744738934594,3.7810272664204314,0.5302516094418745,1,4,1,1,Python,Male,IT,2023,Placed,Oracle
S2103,Lisa Davis,9.41892942481713,9.23093797463703,7.634140007895725,5.189639163591938,0.9294962274295631,0,7,2,4,C#,Male,CS,2020,Placed,Apple
S2104,Emma Johnson,9.638761415976065,4.90618875437883,5.906962420079992,7.2918332320596315,2.3760429775979146,4,6,3,0,JavaScript,Female,ME,2023,Placed,Microsoft
S2105,David Wilson,9.974539113232176,3.3284047793989684,8.127117545680267,3.6124367446223435,1.195597603896981,2,3,0,4,C#,Male,ECE,2022,Placed,IBM
S2106,Mike Williams,5.869476246097436,4.909629871059488,4.929413692526524,5.782115503031343,1.155315357929176,4,1,2,1,Java,Female,ME,2022,Not Placed,None
S2107,Emma Jones,6.981210094513294,7.511030360650009,7.548282793816787,7.666425866851808,0.6867204751269373,0,7,0,1,Java,Female,CS,2020,Placed,Facebook
S2108,John Johnson,8.791192378520456,1.0814874542233388,7.281848948810598,4.31672802951196,1.563692353432086,4,0,1,0,JavaScript,Male,ECE,2023,Placed,Google
S2109,Emma Wilson,8.480103090268962,6.305085905362275,7.309182508542717,5.412773894855844,0.8664869940990105,0,2,2,3,C++,Female,IT,2021,Not Placed,None
S2110,John Williams,5.769479531699275,6.519625163986412,5.77425541410496,6.88360304310652,0.6579880266106555,0,6,1,4,Java,Female,ECE,2022,Not Placed,None
S2111,Emma Davis,9.079165624953088,6.73919422206342,8.485725548153782,9.035397925743746,1.026018890280577,4,7,1,4,Python,Male,ECE,2022,Placed,Microsoft
S2112,Sarah Smith,6.122202859183304,3.178198719827895,4.862191358288094,3.6339581132036147,1.4909966001205066,0,7,1,2,JavaScript,Male,IT,2020,Not Placed,None
S2113,Sarah Wilson,6.119088074113115,7.426474510403141,8.244833455086011,3.333177245708371,1.0653103565958564,1,5,1,1,JavaScript,Male,EEE,2023,Not Placed,None
S2114,Jane Wilson,7.684872114467067,1.8225233769859877,4.252653225326804,3.031711658309607,0.7104461332269143,0,5,1,1,Java,Male,EEE,2021,Not Placed,None
S2115,Mike Davis,7.964699674208516,2.7934330282012074,6.184710249409452,6.014349086566705,2.181926057256081,3,4,2,0,Java,Male,ECE,2023,Not Placed,None
S2116,Lisa Williams,7.900431039189056,8.897230419890338,6.069125835509529,6.720194201001156,0.23379055138061566,0,4,0,0,C#,Male,ECE,2023,Placed,Oracle
S2117,Emma Wilson,5.457434186988774,7.648508356539097,6.837606618196846,5.320151050878243,1.0338564038178724,3,0,2,0,C#,Female,ME,2021,Not Placed,None
S2118,John Jones,9.387304313151901,1.1237099861021074,5.899670272601236,4.052973615287229,1.2120221235941753,0,7,2,2,Python,Male,EEE,2020,Not Placed,None
S2119,Mike Wilson,6.328000212943531,3.235386343328202,3.774330244670587,2.3228610021396325,0.39124662003751315,0,3,2,3,JavaScript,Male,IT,2022,Not Placed,None
S2120,Emma Jones,5.647574606414021,2.929658346938481,4.692491593850603,4.718139420679828,2.1988406594372902,4,2,3,0,C++,Female,ECE,2020,Not Placed,None
S2121,John Wilson,9.443740399344886,3.437256952332753,6.102465350822574,3.781250393766129,0.6573002243627538,1,0,3,0,C++,Female,ECE,2020,Not Placed,None
S2122,Mike Williams,9.778257491148768,3.2280379325189776,6.277354812351799,5.833111173317134,0.29978144533750223,1,3,2,0,JavaScript,Male,ME,2023,Not Placed,None
S2123,John Miller,9.310638086327252,1.5627366616856118,8.768319488052018,5.634816702811129,1.275522085830074,2,6,0,2,Python,Female,ME,2021,Placed,Oracle
S2124,Mike Brown,9.04758037362439,5.130464649371383,9.628980050612174,5.206570330766667,1.2950296511902921,4,4,2,4,C#,Female,ME,2022,Placed,Apple
S2125,Emma Johnson,8.27620990319511,7.594601273075487,10.84529130261284,5.750312198384284,2.136769439398707,4,5,1,3,C#,Female,CS,2023,Placed,Apple
S2126,Jane Wilson,7.754286853045697,6.4605855224569275,4.203590727768465,2.8424289297539103,1.2117994498482223,1,1,3,4,C#,Female,IT,2022,Not Placed,None
S2127,Alex Jones,5.434933799557051,7.055845017382718,9.374479651975953,4.563639297725739,2.3854040019668767,4,7,3,1,C++,Female,CS,2023,Placed,Amazon
S2128,Jane Smith,7.042266065353493,1.7303426068261523,3.3368316916739724,2.629793363928611,1.424482535898604,1,6,2,1,C++,Female,ECE,2021,Not Placed,None
S2129,Lisa Williams,6.86344258506157,9.563416391591085,7.297164138829977,5.249234120590772,1.2711639322610901,4,5,2,0,Python,Female,ME,2022,Placed,Apple
S2130,Emma Davis,6.298768918801631,8.546426504587224,7.948637171884119,2.800528101317269,1.2002373549971945,0,2,0,4,C++,Male,ME,2022,Not Placed,None
S2131,John Johnson,8.617100568442925,8.245812866460964,6.44810297886515,4.284010449553925,1.212605567221035,1,2,0,2,Java,Female,ME,2020,Placed,Amazon
S2132,Jane Johnson,7.479378675393854,8.406854245375907,6.54215056902912,6.868769527401923,1.2534274626409374,1,5,1,3,C++,Male,EEE,2023,Placed,Google
S2133,Jane Brown,5.40523107953824,9.394394573194852,6.143211585676482,4.640492513299791,1.998394328955223,3,6,2,4,C#,Female,IT,2023,Placed,Facebook
S2134,Sarah Williams,6.1009160097490565,5.898285695023279,7.863377356713723,6.387046029462155,1.8607361037834105,4,5,2,4,Python,Female,CS,2023,Placed,Amazon
S2135,Alex Johnson,8.41629381829798,2.8025381608086333,6.712771559469201,6.376150083440629,1.6990052715295194,4,3,2,3,JavaScript,Male,IT,2020,Placed,Microsoft
S2136,Alex Davis,5.380654297451501,6.551052470672871,5.0335904657687776,3.904886356156221,1.204961553038092,1,0,3,4,JavaScript,Female,ME,2020,Not Placed,None
S2137,John Smith,9.256034570243845,7.685933443011451,8.468095292375917,7.277263211666119,0.4469361434375386,0,4,1,4,Python,Female,ECE,2022,Placed,IBM
S2138,David Williams,7.475732635069871,7.6412565401862285,7.654676207397699,3.1719662874007764,0.27389569663064894,0,3,0,3,Java,Male,EEE,2023,Placed,Oracle
S2139,Jane Jones,7.40293288663324,5.693041217501921,2.888347519561082,4.741591476816635,0.9248817571068696,0,1,3,2,JavaScript,Female,IT,2023,Not Placed,None
S2140,Sarah Johnson,7.9620389232975874,1.6161284740022026,8.691217541315991,7.310883010665418,1.3507725536282165,4,5,3,3,C#,Female,ECE,2022,Placed,Microsoft
S2141,Mike Wilson,9.123404829625745,4.34001644587115,5.004528624936933,6.4516669663840265,0.8698726640199101,3,1,3,0,JavaScript,Male,ME,2022,Not Placed,None
S2142,Emma Davis,6.739046039510965,9.286899476170216,3.199529465679002,2.5211453235614916,0.25083127687788087,1,1,3,0,JavaScript,Male,ME,2022,Not Placed,None
S2143,Mike Williams,8.390080762795318,6.260040187816834,5.5253644312817265,4.858511175887421,1.4124791021001006,2,3,1,0,C#,Female,ME,2021,Placed,Oracle
S2144,Mike Williams,7.828659819978956,5.84498748930142,7.058622807540193,3.790655763533124,1.2932231752203553,3,4,2,0,C++,Male,ME,2021,Placed,Facebook
S2145,Mike Jones,6.335141350847106,3.419681629439742,5.344940328395564,5.914018416686563,1.628466456010184,2,6,0,1,Java,Female,EEE,2022,Placed,Apple
S2146,Mike Johnson,9.39314993177579,4.31604027924921,6.352262097907211,6.972202556032949,1.3127645974696538,3,2,0,2,C#,Female,EEE,2020,Placed,IBM
S2147,Alex Smith,8.987130108034641,9.058114802378523,3.969415084154055,3.251380663055212,0.7290051723573401,0,0,3,1,C#,Male,IT,2020,Not Placed,None
S2148,Mike Williams,8.292259173292127,6.998167427741522,7.114244614536176,6.269533377276885,1.6106274592230774,4,7,3,4,Python,Male,ME,2023,Placed,Microsoft
S2149,John Williams,9.252908645471209,8.086483240770995,7.982249418239097,6.586124828910663,1.4758621866640191,2,2,1,4,Java,Male,EEE,2021,Placed,IBM
S2150,Lisa Miller,9.336471004799012,5.089108807608897,8.426769174004303,5.053163809985491,1.2842087430224522,3,4,3,3,C++,Male,ECE,2021,Placed,Amazon
S2151,Alex Wilson,8.541814883575174,6.672224975105421,10.804264042463489,8.641939005518612,2.4456514749134635,4,7,0,0,C#,Female,EEE,2022,Placed,Facebook
S2152,John Smith,9.18506664181836,3.2354524786888677,6.3696648659245785,6.902277721107948,1.9042204798977953,2,2,0,3,C++,Male,EEE,2022,Placed,Microsoft
S2153,Emma Davis,8.487357308346418,7.349147472551376,5.623582901050372,3.303298484898482,1.522041853985922,1,5,2,4,C#,Male,IT,2022,Placed,Apple
S2154,David Brown,8.400703858801503,4.8484120033300355,9.497944656182868,6.202490577597176,2.130450405859122,3,5,2,0,C#,Female,EEE,2022,Placed,IBM
S2155,Mike Miller,8.093056891075921,4.98290963333271,4.742677673324128,4.1874740956690655,0.9237095326890865,1,3,0,2,Python,Female,ECE,2022,Placed,Apple
S2156,Alex Miller,8.763583197788206,6.843900921191935,8.257724262968487,5.3831958561261875,0.8046455951842382,0,1,0,4,JavaScript,Female,ME,2020,Not Placed,None
S2157,Jane Wilson,5.793025526465368,9.42652559322034,5.805945246083606,7.560477310618838,1.3631388888373666,1,7,1,3,Java,Female,CS,2020,Placed,IBM
S2158,Jane Davis,9.404353795994641,1.5760571194775883,8.272632302079465,6.64943705059482,1.2942188874078115,1,4,1,3,Python,Female,IT,2022,Not Placed,None
S2159,Alex Jones,9.359217638726161,8.422689136123068,8.398966164269902,6.294438428109382,2.086017893408206,3,4,0,4,C++,Female,ECE,2020,Placed,Microsoft
S2160,John Williams,5.146236415172796,3.631447993709738,3.1126184678664925,2.2062095408913764,1.0744965408850429,0,2,3,1,C#,Female,IT,2022,Not Placed,None
S2161,Lisa Brown,9.129083752823814,4.9952750905574,7.1570700862921015,3.726717927051158,1.7468270623426907,1,3,2,2,C#,Female,ME,2022,Not Placed,None
S2162,Jane Wilson,5.644349337367226,1.1972199589750807,7.431093702345052,5.575431270601452,1.5227586997473865,4,2,0,4,Java,Female,EEE,2021,Placed,Facebook
S2163,Jane Johnson,6.67559427129571,3.7094147005088174,4.290274740663716,2.4888353877756373,1.7494966133591268,2,2,3,4,Python,Male,EEE,2020,Not Placed,None
S2164,Emma Brown,8.71754128145804,5.523681183671174,7.746566954674579,5.943192432370477,1.2964522342489964,1,4,0,3,Python,Male,ECE,2020,Placed,Google
S2165,Emma Smith,5.803799480241541,1.505584696126951,4.870827673691453,1.182655561495105,1.0370796678225278,0,2,2,0,C++,Female,ME,2021,Not Placed,None
S2166,Alex Williams,9.08983512059531,5.419861564448486,3.739091610731948,3.8626885597130105,0.7387533922674984,1,1,2,0,Python,Male,CS,2020,Not Placed,None
S2167,David Johnson,9.16067088978871,9.343995659725845,5.608822575677732,4.65122047600453,1.6784026886345338,2,2,1,0,Python,Female,CS,2021,Placed,Microsoft
S2168,David Johnson,7.537338668804181,1.948538962970247,5.6488025597464455,6.800172888522541,1.3505640335213989,0,7,1,3,JavaScript,Female,EEE,2023,Not Placed,None
S2169,John Wilson,5.031929358584168,7.879966552679539,4.777551292770356,6.075269508473994,1.0778226922808445,3,1,1,0,Java,Female,ME,2020,Not Placed,None
S2170,Emma Davis,6.435190665874564,4.687039480383934,6.219035923028371,3.779369344228292,0.9382452556750562,0,4,1,4,Python,Female,ME,2022,Not Placed,None
S2171,Sarah Davis,8.08463459187871,6.896563430719042,5.884759475626549,3.6812550285147263,1.3382022436541627,3,3,2,1,C++,Male,ECE,2021,Placed,Apple
S2172,Mike Smith,9.905930890137117,3.342129381867064,5.2000216358555065,4.545722460654675,1.4843221789423156,0,5,3,1,C#,Male,CS,2022,Not Placed,None
S2173,Alex Williams,8.159067635083343,2.4354303628722245,4.817738220065282,3.6031523435491097,1.2182492237475224,2,7,3,1,Python,Female,ECE,2022,Not Placed,None
S2174,Emma Miller,6.299017905320799,2.444163528441038,4.252710318864268,3.7167668209133646,0.842480260695414,2,1,3,0,Python,Male,IT,2020,Not Placed,None
S2175,John Brown,8.170028515498057,1.634427510788302,4.070625521019455,6.1643711899230755,0.5727864378327487,0,3,0,1,C#,Male,ME,2021,Not Placed,None
S2176,John Smith,7.699926898579277,2.670820344111187,3.7787421855155543,5.255292326938668,1.2307575847249392,1,3,1,0,JavaScript,Female,CS,2023,Not Placed,None
S2177,Emma Wilson,8.899226975755719,6.977974464900714,4.971336220438189,6.002825293551292,0.6141340570243644,2,1,1,4,Java,Female,ECE,2022,Placed,Google
S2178,Mike Davis,5.534903194134792,8.935215506591572,8.89572182787347,5.498110576441761,1.6554028803318563,3,4,2,4,JavaScript,Male,EEE,2022,Placed,Facebook
S2179,Alex Wilson,8.80513951251014,8.327131170320456,5.260489788685,7.2478214749262095,2.146837138768347,3,0,2,3,C++,Male,IT,2023,Placed,Apple
S2180,Jane Miller,7.7063328933805515,7.166208788870357,9.904729695382834,8.578923052559636,2.275544181486776,4,3,0,3,Python,Female,ECE,2021,Placed,Facebook
S2181,Sarah Brown,9.814960019294972,1.9938867706999241,5.80514770266922,5.9319292696225485,0.851510304986975,3,3,0,2,JavaScript,Female,EEE,2020,Placed,IBM
S2182,Alex Davis,6.709360830193431,3.6026870166635483,4.585327031345353,4.125046096075166,2.490084818108602,4,4,3,4,Java,Male,CS,2022,Not Placed,None
S2183,Lisa Wilson,8.163109465669741,3.7882618779022206,5.531316813652783,4.2815000779017325,1.0480903855558186,0,4,2,0,C++,Female,CS,2020,Not Placed,None
S2184,Emma Miller,9.660140527550087,3.249612517578591,5.882633990350121,3.3962073577900047,0.24342123647103553,0,2,1,2,JavaScript,Female,IT,2021,Not Placed,None
S2185,Mike Brown,5.512548639953396,5.635050937387508,6.399224573273736,4.374245156927854,0.01862413375413524,0,4,3,4,Python,Female,EEE,2023,Not Placed,None
S2186,Alex Williams,9.686142436182255,5.819984333917053,9.170267305794194,5.511982865520597,0.506923954438227,1,3,1,0,Java,Male,ME,2020,Placed,Microsoft
S2187,John Wilson,8.439428611504066,4.211973776539992,5.981266558382227,2.1979944419979685,1.5072638810286079,1,1,3,4,Python,Male,CS,2021,Not Placed,None
S2188,John Brown,5.339185295525859,4.184102428627924,6.6736066249784765,3.5545077584166456,1.0324589874177457,4,0,1,4,Python,Female,ME,2020,Not Placed,None
S2189,Jane Jones,6.504817834734081,8.457000381154732,8.162114584957783,6.1675895258286415,1.0997209554271299,3,6,0,0,C++,Male,ME,2020,Placed,Facebook
S2190,Alex Smith,8.540860443226407,8.10363563487717,5.926216457625437,6.883783616452077,1.8859583930023132,3,2,3,4,Java,Female,ECE,2022,Not Placed,None
S2191,Emma Miller,5.336753007343859,3.770162485126711,7.411814267768935,4.704958434326773,0.8791658038472027,0,6,1,4,C#,Male,ECE,2020,Not Placed,None
S2192,Sarah Davis,7.910852300881366,9.224095994859333,7.744201062952966,6.398852133151794,1.6741035655402878,2,1,1,4,Python,Male,CS,2022,Placed,Apple
S2193,Lisa Brown,6.729415284764784,9.575335153022554,5.817817516447123,3.7206229375101865,1.369225755740182,1,0,2,3,Java,Male,ME,2021,Not Placed,None
S2194,Alex Wilson,8.104577588837385,3.9406828782703673,3.111469895767754,4.051298048578827,0.3259020806827071,1,0,3,1,Python,Female,ECE,2021,Not Placed,None
S2195,Sarah Miller,5.228710169062564,4.1898245391374935,2.1289465939782373,3.3999632103058213,1.3387671286412273,0,0,1,4,JavaScript,Female,EEE,2022,Not Placed,None
S2196,Alex Smith,9.357684030761881,5.550707380797629,8.991582933333728,6.114981059564084,0.590547751423403,1,5,2,0,JavaScript,Female,EEE,2023,Placed,Microsoft
S2197,Sarah Johnson,9.867444845886984,9.470087312803061,5.88924226823876,3.2134860495041826,0.8300886603446456,0,1,1,4,Java,Male,EEE,2020,Placed,Oracle
